dataset,perturbation,requested_severity,seed,word_accuracy,char_accuracy,accuracy_difference,word_retention,char_retention,retention_difference
hwu64,char_delete,0.3,84,0.7388475836431226,0.828996282527881,0.0901486988847584,0.8594594594594595,0.944915254237288,0.0854557947778285
hwu64,char_delete,0.3,123,0.7304832713754646,0.820631970260223,0.0901486988847584,0.8497297297297297,0.9353813559322034,0.08565162620247369
hwu64,char_delete,0.3,256,0.7211895910780669,0.8243494423791822,0.10315985130111527,0.8389189189189189,0.9396186440677966,0.1006997251488777
hwu64,char_delete,0.3,512,0.7369888475836431,0.8280669144981413,0.09107806691449816,0.8572972972972973,0.9438559322033898,0.0865586349060925
hwu64,char_delete,0.3,1024,0.7388475836431226,0.828996282527881,0.0901486988847584,0.8594594594594595,0.944915254237288,0.0854557947778285
hwu64,char_delete,0.3,2026,0.7295539033457249,0.8299256505576208,0.1003717472118959,0.8486486486486486,0.9459745762711864,0.09732592762253778
hwu64,word_delete,0.3,1,0.7016728624535316,0.7146840148698885,0.013011152416356975,0.8162162162162162,0.8146186440677966,-0.0015975721484196015
hwu64,word_delete,0.3,7,0.6988847583643123,0.7193308550185874,0.020446096654275103,0.812972972972973,0.8199152542372882,0.0069422812643151754
hwu64,word_delete,0.3,21,0.7044609665427509,0.7211895910780669,0.016728624535315983,0.8194594594594595,0.8220338983050847,0.0025744388456251377
hwu64,word_delete,0.3,42,0.7035315985130112,0.7239776951672863,0.020446096654275103,0.8183783783783785,0.8252118644067796,0.00683348602840117
hwu64,word_delete,0.3,84,0.7230483271375465,0.724907063197026,0.0018587360594795044,0.8410810810810811,0.8262711864406779,-0.014809894640403276
hwu64,word_delete,0.3,123,0.7016728624535316,0.7286245353159851,0.02695167286245359,0.8162162162162162,0.8305084745762712,0.014292258360054988
hwu64,word_delete,0.3,256,0.6858736059479554,0.7239776951672863,0.03810408921933084,0.7978378378378379,0.8252118644067796,0.027374026568941723
hwu64,word_delete,0.3,512,0.7118959107806692,0.724907063197026,0.013011152416356864,0.8281081081081082,0.8262711864406779,-0.0018369216674303246
hwu64,word_delete,0.3,1024,0.6942379182156134,0.7128252788104089,0.018587360594795488,0.8075675675675676,0.8125,0.004932432432432354
hwu64,word_delete,0.3,2026,0.7091078066914498,0.7276951672862454,0.0185873605947956,0.8248648648648649,0.8294491525423728,0.004584287677507959
hwu64,typo,0.4,1,0.6775092936802974,0.7592936802973977,0.0817843866171003,0.7881081081081082,0.8654661016949152,0.07735799358680706
hwu64,typo,0.4,7,0.629182156133829,0.7314126394052045,0.10223048327137552,0.731891891891892,0.8336864406779662,0.10179454878607419
hwu64,typo,0.4,21,0.6552044609665427,0.7537174721189591,0.0985130111524164,0.7621621621621621,0.8591101694915254,0.09694800732936326
hwu64,typo,0.4,42,0.6486988847583643,0.7407063197026023,0.09200743494423791,0.7545945945945947,0.8442796610169492,0.08968506642235452
hwu64,typo,0.4,84,0.645910780669145,0.7462825278810409,0.1003717472118959,0.7513513513513513,0.8506355932203389,0.09928424186898754
hwu64,typo,0.4,123,0.6282527881040892,0.7444237918215614,0.11617100371747213,0.7308108108108109,0.8485169491525424,0.11770613834173149
hwu64,typo,0.4,256,0.637546468401487,0.7444237918215614,0.10687732342007439,0.7416216216216216,0.8485169491525424,0.10689532753092079
hwu64,typo,0.4,512,0.6561338289962825,0.7425650557620818,0.08643122676579928,0.7632432432432432,0.8463983050847457,0.08315506184150245
hwu64,typo,0.4,1024,0.6644981412639405,0.7620817843866171,0.09758364312267664,0.772972972972973,0.8686440677966102,0.09567109482363723
hwu64,typo,0.4,2026,0.6301115241635687,0.7360594795539034,0.10594795539033464,0.7329729729729729,0.8389830508474576,0.10601007787448469
hwu64,char_delete,0.4,1,0.6868029739776952,0.8215613382899628,0.13475836431226762,0.798918918918919,0.9364406779661016,0.13752175904718267
hwu64,char_delete,0.4,7,0.6942379182156134,0.8141263940520446,0.11988847583643114,0.8075675675675676,0.9279661016949152,0.12039853412734758
hwu64,char_delete,0.4,21,0.6840148698884758,0.828996282527881,0.14498141263940523,0.7956756756756757,0.944915254237288,0.1492395785616123
hwu64,char_delete,0.4,42,0.6840148698884758,0.8178438661710037,0.13382899628252787,0.7956756756756757,0.9322033898305084,0.13652771415483278
hwu64,char_delete,0.4,84,0.6868029739776952,0.8131970260223048,0.12639405204460963,0.798918918918919,0.9269067796610168,0.12798786074209778
hwu64,char_delete,0.4,123,0.6663568773234201,0.8039033457249071,0.137546468401487,0.7751351351351352,0.9163135593220338,0.14117842418689863
hwu64,char_delete,0.4,256,0.6830855018587361,0.8150557620817844,0.13197026022304836,0.7945945945945946,0.9290254237288136,0.134430829134219
hwu64,char_delete,0.4,512,0.679368029739777,0.8159851301115242,0.13661710037174724,0.7902702702702703,0.9300847457627118,0.13981447549244153
hwu64,char_delete,0.4,1024,0.6868029739776952,0.8113382899628253,0.12453531598513012,0.798918918918919,0.9247881355932204,0.1258692166743014
hwu64,char_delete,0.4,2026,0.6951672862453532,0.8104089219330854,0.11524163568773227,0.8086486486486487,0.923728813559322,0.1150801649106733
hwu64,word_delete,0.4,1,0.6245353159851301,0.6496282527881041,0.025092936802973975,0.7264864864864865,0.7404661016949152,0.01397961520842872
hwu64,word_delete,0.4,7,0.6078066914498141,0.6505576208178439,0.04275092936802971,0.707027027027027,0.7415254237288135,0.03449839670178645
hwu64,word_delete,0.4,21,0.637546468401487,0.6440520446096655,0.006505576208178487,0.7416216216216216,0.7341101694915254,-0.007511452130096186
hwu64,word_delete,0.4,42,0.6245353159851301,0.6552044609665427,0.0306691449814126,0.7264864864864865,0.746822033898305,0.020335547411818533
hwu64,word_delete,0.4,84,0.6226765799256505,0.6440520446096655,0.021375464684014966,0.7243243243243243,0.7341101694915254,0.009785845167201157
hwu64,word_delete,0.4,123,0.6570631970260223,0.6830855018587361,0.026022304832713727,0.7643243243243244,0.7786016949152542,0.014277370590929817
hwu64,word_delete,0.4,256,0.6691449814126395,0.6960966542750929,0.02695167286245348,0.7783783783783784,0.7934322033898304,0.015053825011452027
hwu64,word_delete,0.4,512,0.6496282527881041,0.6524163568773235,0.0027881040892193676,0.7556756756756757,0.7436440677966102,-0.012031607879065542
hwu64,word_delete,0.4,1024,0.6468401486988847,0.6570631970260223,0.010223048327137607,0.7524324324324324,0.7489406779661016,-0.0034917544663307654
hwu64,word_delete,0.4,2026,0.6635687732342007,0.6821561338289963,0.0185873605947956,0.7718918918918919,0.777542372881356,0.0056504809894640795
